1.4137858283428242,1.3394524464643398,-3.6269978669506555,
1.4262293324247208,1.3238824949029975,-3.643221175413229,
1.4234721087363877,1.3376808134263114,-3.6149733602656586,
1.4384153230844274,1.3443989532494371,-3.6127574449091977,
1.4434629486380661,1.3122602490801087,-3.6009469701193857,
1.423426422377695,1.3135386081835831,-3.563858742859452,
1.439545639897961,1.3200333640696924,-3.562828379946823,
1.466235581179462,1.3101594642880727,-3.5635897213801484,
1.446970126145117,1.305070081481014,-3.540073444765849,
1.4509928301127601,1.3001147359050056,-3.5382017078223034,
1.4603056967209422,1.2772214859618456,-3.528144643070003,
1.45972764521757,1.292137738834769,-3.5226299394739704,
1.446603794879403,1.291444101398839,-3.5150278764668705,
1.4918969465323957,1.2787376923404088,-3.510939767129012,
1.4552243805988383,1.267826245665321,-3.4723428130385963,
1.466110297858482,1.2565212262759895,-3.4591241484560262,
1.4696689869162085,1.260930601420344,-3.455788376245304,
1.47855890642329,1.2538988106902431,-3.4273458780867765,
1.5073544930231573,1.2344228735985079,-3.4218092692271522,
1.4895728675234334,1.2382959845843573,-3.4152813522615193,
1.5181188140169966,1.2414945970386615,-3.415331172890434,
1.4992710384483947,1.2313149159028465,-3.395210177642977,
1.4977057534771048,1.224915150174015,-3.370396747751007,
1.4877318766500316,1.2180529091314538,-3.366670866044646,
1.502970559133393,1.2241901737478715,-3.375203353215007,
1.5033142102856594,1.2079048230219893,-3.3343822309051716,
1.5216081706713973,1.2014897327942846,-3.320717193189794,
1.501756964067686,1.2037822856803897,-3.3061231444243457,
1.5200655320095593,1.1974212448305992,-3.2913717358449706,
1.5147021442090942,1.2115344829903238,-3.279405623975312,
1.5305173523322422,1.1954754509889054,-3.2645889439762565,
1.519876484703771,1.1815871540811609,-3.2626815790162653,
1.531510209935777,1.1835777857841194,-3.234033895798118,
1.5181957559791424,1.1802347338425039,-3.2457338825684925,
1.541375353401064,1.1686684557503038,-3.2053832325734373,
1.5368230672086294,1.1662332879708417,-3.1835765476538707,
1.5404289385609673,1.1774015176961796,-3.2157535939760025,
1.561199526319459,1.1780141297994386,-3.1797353272500577,
1.5425574562786628,1.1824406887590428,-3.1650144522956847,
1.5397579016986116,1.168005975963516,-3.1485291444126084,
1.5383252199267199,1.1588664007367895,-3.1366676490923258,
1.5297612690794409,1.1714820716250487,-3.12091369675883,
1.544483252006026,1.1671763296761286,-3.112044225349569,
1.5483588208610763,1.162901520315901,-3.0966214322333987,
1.5365942048523797,1.159711855697112,-3.0631495161315043,
1.5648614595403272,1.1649574143597812,-3.0623475440972636,
1.5328990039512127,1.168182377770193,-3.049992825363373,
1.5295458785203362,1.1648862466493082,-3.03980627143909,
1.557078073272738,1.1618584632418076,-3.0399811573977873,
1.5358995161922442,1.1688434055803438,-2.997682718100178,
1.5529846652795245,1.1581125311830525,-2.973589850441681,
1.5288971528628226,1.1649104848010452,-2.9882390805132286,
1.5492643857615453,1.1480355007739442,-2.9749053387331394,
1.545707949179734,1.1582402903880606,-2.9626387618777974,
1.5309572911639457,1.1571040342198393,-2.9356165449001352,
1.5433964050310607,1.1630725020237667,-2.90266100235835,
1.5471294936315512,1.1806828986811368,-2.8839382941219713,
1.549719941269082,1.1772367341341012,-2.9089369688842557,
1.5299300257357458,1.1615778372044543,-2.885450958507632,
1.534836507603713,1.1546371213456519,-2.8643903300743014,
1.542090851037394,1.1642725198630546,-2.860808296800992,
1.520830796979121,1.1766756178195081,-2.8359830133248534,
1.5395137270123609,1.1625181068335984,-2.8129797057442185,
1.5295401632684642,1.1595689701363137,-2.811242531316352,
1.5244572081801584,1.1770713214331967,-2.8144050900488478,
1.5245058601456043,1.1955875260040916,-2.7996602120817866,
1.5198319834639884,1.1836671716986444,-2.7791856842029317,
1.514290252843669,1.1808786380988614,-2.7590991618064153,
1.53020886864004,1.1977034415884806,-2.736235140974983,
1.5118246053163935,1.1939797650113815,-2.7204103668748787,
1.5024391889170172,1.1967777734149725,-2.720931526949905,
1.5130153097330101,1.2076032027072645,-2.674759389208174,
1.509452835206513,1.2060013660021418,-2.6840803299196208,
1.5119356850866732,1.2163523092871296,-2.6668257252527434,
1.5053642095299173,1.2077893321017643,-2.6579931162202604,
1.5078665904790036,1.208836411883192,-2.6424917296933472,
1.4985290216472786,1.226337185185298,-2.6240362038889993,
1.5047993120852423,1.2201389777944276,-2.6376945810533905,
1.4820432765342364,1.2308033928618354,-2.6184788967495787,
1.4898253241194312,1.2231832996389567,-2.584772607983887,
1.4971038685362783,1.2222464659163628,-2.584138020708946,
1.4751971680870422,1.232306907197853,-2.5788197323807354,
1.491182306132326,1.2399503891284684,-2.5612034200876583,
1.4746409267558123,1.2372014997413388,-2.547852717823621,
1.4749361970412318,1.2718275916776158,-2.510255491575476,
1.4800107332985948,1.266853868095167,-2.5222141243075225,
1.4574267547099804,1.262754459370137,-2.4943741300178535,
1.4643170020762384,1.2700121867759804,-2.489304211563722,
1.4626267554188606,1.2732039582570889,-2.4676295199938165,
1.4382210550431054,1.266478222725086,-2.4567000294589034,
1.4567555748174341,1.2882773732696196,-2.456600801688109,
1.4384946668844438,1.2954428563442628,-2.4485373869092193,
1.4306861391125538,1.3116486881866303,-2.420338518238316,
1.448343969957587,1.3216527810570111,-2.4229046601418394,
1.4372061806978342,1.3140234295038244,-2.409951157128265,
1.4298134811870267,1.3326242835163378,-2.4059228730575746,
1.4425960626221306,1.343936205364259,-2.390206401218982,
1.4273858471648402,1.3481851144562051,-2.3946140335294963,
1.436457186345763,1.3250020666867117,-2.3620444013552753,
1.4221329162336813,1.3659358162899315,-2.345933355881057,
1.4224569291275402,1.3698751731883525,-3.633135201526172,
1.4406947975704976,1.3732203983115072,-3.63108789526151,
1.4320834744203776,1.3617672311616835,-3.6442260351897757,
1.4478063625298565,1.3412806561124209,-3.601434666379493,
1.4387308013791604,1.346207632343303,-3.601406521843344,
1.446251697113025,1.3676444869407878,-3.5891714364859784,
1.454641675899493,1.3330032697937173,-3.57452242556334,
1.4527958578519562,1.328463365928614,-3.584307944793873,
1.448466571960843,1.3191407709243264,-3.5428661798380987,
1.467330991594751,1.309825350235668,-3.5479271900633025,
1.4808496471117527,1.2870190511297972,-3.512082987567376,
1.4753942986063553,1.2946441212462951,-3.5171884823525126,
1.4643869699939387,1.2819587744713314,-3.5202085063847055,
1.4791334583347124,1.291469280280578,-3.490183545890433,
1.5018907988761623,1.2554030867987225,-3.4774062886623756,
1.4957244461777242,1.2605763082486943,-3.482202896850535,
